order_id,customer_id,date,crop_id,kg,sgd_total
O03001,C0480,2026-02-06,kai_lan,5.0,46.57
O03002,C0480,2026-03-22,kai_lan,0.54,4.03
O03003,C0480,2026-01-18,kai_lan,0.85,7.92
O03004,C0480,2025-09-04,spinach,1.97,13.21
O03005,C0480,2025-11-25,kai_lan,1.64,15.12
O03006,C0480,2025-11-12,kai_lan,2.07,15.87
O03007,C0480,2026-03-13,kai_lan,4.34,38.05
O03008,C0480,2026-02-09,kai_lan,3.31,30.53
O03009,C0481,2026-02-15,kai_lan,4.22,26.65
O03010,C0481,2026-01-06,kai_lan,1.54,10.31
O03011,C0482,2026-03-05,lettuce,8.12,35.65
O03012,C0482,2026-02-16,lettuce,8.38,39.94
O03013,C0483,2026-04-16,kai_lan,3.87,35.28
O03014,C0483,2026-02-08,kai_lan,2.87,21.34
O03015,C0483,2026-03-01,chye_sim,1.55,10.82
O03016,C0483,2026-03-17,kai_lan,3.19,29.38
O03017,C0483,2026-01-04,spinach,1.01,8.52
O03018,C0484,2026-02-03,spinach,0.62,4.14
O03019,C0484,2025-07-23,spinach,0.65,5.46
O03020,C0484,2025-08-17,spinach,3.86,30.65
O03021,C0484,2025-12-21,spinach,4.94,38.5
O03022,C0484,2025-09-12,arugula,3.66,31.03
O03023,C0484,2025-10-08,spinach,2.22,14.7
O03024,C0484,2025-09-24,kai_lan,1.5,12.81
O03025,C0484,2025-08-08,spinach,3.96,31.33
O03026,C0484,2025-09-13,spinach,4.79,38.32
O03027,C0484,2026-03-01,spinach,0.89,6.03
O03028,C0484,2025-11-30,spinach,4.4,34.77
O03029,C0484,2025-11-08,spinach,2.97,21.84
O03030,C0484,2025-07-23,spinach,3.78,31.21
O03031,C0484,2025-07-24,kai_lan,1.52,12.93
O03032,C0484,2026-03-27,spinach,2.87,24.01
O03033,C0484,2025-06-22,spinach,2.89,19.69
O03034,C0484,2025-07-31,spinach,2.24,18.34
O03035,C0484,2025-08-13,chye_sim,3.23,25.39
O03036,C0485,2025-10-31,lettuce,3.2,15.81
O03037,C0485,2025-08-27,kai_lan,3.03,20.65
O03038,C0485,2026-01-28,kai_lan,4.67,29.5
O03039,C0485,2025-09-28,kai_lan,4.37,27.25
O03040,C0485,2026-02-17,kai_lan,1.77,11.97
O03041,C0485,2025-06-17,kai_lan,0.93,6.21
O03042,C0485,2025-07-23,kai_lan,3.53,22.83
O03043,C0485,2025-10-23,kai_lan,4.67,33.16
O03044,C0485,2025-05-14,kai_lan,0.63,3.69
O03045,C0485,2026-04-06,spinach,3.1,19.08
O03046,C0485,2026-01-31,kai_lan,1.78,11.31
O03047,C0485,2026-03-19,kai_lan,2.72,16.65
O03048,C0485,2025-10-29,kai_lan,2.08,11.93
O03049,C0485,2025-05-04,kai_lan,3.36,20.81
O03050,C0486,2026-01-25,lettuce,3.03,13.69
O03051,C0486,2026-01-24,arugula,3.51,23.88
O03052,C0487,2026-01-02,lettuce,2.33,11.16
O03053,C0487,2025-09-06,spinach,0.37,2.28
O03054,C0488,2026-01-07,kai_lan,2.01,13.88
O03055,C0488,2026-01-14,kai_lan,0.44,2.81
O03056,C0488,2026-01-05,arugula,1.2,8.68
O03057,C0488,2026-03-23,kai_lan,0.92,6.46
O03058,C0489,2025-11-24,arugula,3.98,31.1
O03059,C0489,2025-11-05,spinach,1.66,8.72
O03060,C0490,2025-10-10,chye_sim,8.47,51.34
O03061,C0490,2025-04-26,chye_sim,11.75,59.37
O03062,C0490,2025-07-26,chye_sim,6.52,33.12
O03063,C0490,2025-12-09,chye_sim,13.81,79.51
O03064,C0490,2025-12-20,chye_sim,6.34,33.35
O03065,C0490,2025-05-26,chye_sim,6.04,30.63
O03066,C0491,2025-05-13,lettuce,4.58,24.34
O03067,C0491,2025-07-29,lettuce,2.73,13.02
O03068,C0492,2026-02-16,arugula,5.15,36.85
O03069,C0492,2026-03-21,lettuce,9.95,49.42
O03070,C0493,2025-12-08,spinach,3.1,25.84
O03071,C0493,2026-03-11,arugula,4.68,41.38
O03072,C0493,2025-12-22,spinach,1.54,10.65
O03073,C0493,2026-03-06,spinach,3.73,30.98
O03074,C0493,2025-12-01,spinach,1.48,11.8
O03075,C0493,2026-03-20,spinach,2.32,18.33
O03076,C0493,2026-02-24,lettuce,2.47,15.15
O03077,C0493,2025-12-31,spinach,1.54,11.68
O03078,C0494,2025-11-20,chye_sim,2.92,17.03
O03079,C0494,2026-02-24,chye_sim,1.49,8.78
O03080,C0494,2025-12-26,chye_sim,3.48,18.8
O03081,C0495,2026-04-04,arugula,3.37,23.29
O03082,C0495,2025-11-25,chye_sim,0.66,3.32
O03083,C0495,2025-12-07,arugula,3.65,25.95
O03084,C0495,2026-03-05,arugula,3.76,30.18
O03085,C0495,2026-04-11,chye_sim,4.92,26.75
O03086,C0495,2026-01-28,spinach,1.68,10.07
O03087,C0495,2025-11-30,arugula,0.44,3.48
O03088,C0495,2026-03-10,arugula,3.52,27.29
O03089,C0496,2026-01-18,lettuce,0.59,4.04
O03090,C0496,2026-02-04,chye_sim,1.5,11.26
O03091,C0496,2025-10-28,spinach,3.16,25.51
O03092,C0496,2025-11-15,spinach,2.86,23.3
O03093,C0496,2025-12-04,spinach,1.38,11.26
O03094,C0496,2025-12-24,spinach,4.33,35.51
O03095,C0496,2025-09-12,spinach,3.66,26.92
O03096,C0496,2026-03-20,spinach,2.72,18.35
O03097,C0496,2026-02-23,spinach,1.11,7.87
O03098,C0496,2026-01-21,spinach,2.31,18.77
O03099,C0496,2025-11-05,arugula,3.54,32.9
O03100,C0496,2025-11-09,spinach,3.99,27.22
O03101,C0497,2026-04-08,chye_sim,4.58,26.55
O03102,C0497,2025-10-03,chye_sim,3.1,15.61
O03103,C0497,2025-12-11,lettuce,1.5,7.42
O03104,C0497,2025-11-05,lettuce,2.3,11.5
O03105,C0497,2026-01-10,arugula,3.89,28.69
O03106,C0497,2025-09-25,spinach,3.02,15.97
O03107,C0497,2025-12-23,chye_sim,4.25,24.37
O03108,C0497,2025-08-29,chye_sim,0.47,2.34
O03109,C0498,2026-01-23,kai_lan,4.83,42.86
O03110,C0498,2025-06-20,kai_lan,4.55,41.52
O03111,C0498,2026-02-18,kai_lan,2.41,20.49
O03112,C0498,2025-07-22,kai_lan,0.79,7.39
O03113,C0498,2026-02-16,kai_lan,2.65,21.81
O03114,C0498,2025-06-11,lettuce,4.92,31.48
O03115,C0498,2025-12-11,chye_sim,2.92,19.42
O03116,C0498,2025-06-05,kai_lan,4.14,30.88
O03117,C0498,2025-07-18,kai_lan,0.31,2.34
O03118,C0498,2025-12-15,kai_lan,2.34,17.94
O03119,C0498,2025-04-07,kai_lan,3.27,28.75
O03120,C0498,2026-01-02,chye_sim,3.66,23.79
O03121,C0498,2025-12-28,kai_lan,1.69,13.83
O03122,C0498,2025-05-09,kai_lan,4.61,36.49
O03123,C0498,2025-12-31,kai_lan,1.8,14.28
O03124,C0498,2025-05-05,kai_lan,3.85,34.76
O03125,C0498,2025-08-11,kai_lan,3.83,35.13
O03126,C0499,2025-07-01,kai_lan,1.75,12.4
O03127,C0499,2026-02-17,kai_lan,3.48,20.43
O03128,C0499,2025-04-23,kai_lan,3.93,22.6
O03129,C0499,2025-11-14,kai_lan,4.14,25.49
O03130,C0499,2025-10-07,lettuce,2.36,10.37
O03131,C0499,2025-05-02,kai_lan,2.33,16.62
O03132,C0499,2025-11-07,kai_lan,0.73,4.2
O03133,C0499,2026-03-19,kai_lan,2.04,14.45
O03134,C0500,2025-05-08,arugula,4.73,38.04
O03135,C0500,2025-03-23,lettuce,0.77,3.89
